Date,Open,High,Low,Close,Volume
2020-06-03,324.66101291863,326.1959278423,322.29596997734,325.11388473814,26122803.950393
2020-06-04,324.38978297228,325.61689300229,320.78078086796,322.31610674609,21890090.227422
2020-06-05,323.35294485918,331.74833360767,323.23212424672,331.50176092917,34312550.487916
2020-06-08,330.25410317596,333.59845060536,327.31372398484,333.46201372325,23913633.642831
2020-06-09,332.14120607542,345.61517009209,332.00764587456,343.98737945953,36928090.392504
2020-06-10,347.8951454593,354.76466028233,346.08900058928,352.83646193646,41662938.093792
2020-06-11,349.30882881604,351.06689201375,335.47815632446,335.90390514934,50415612.936447
2020-06-12,344.72011126914,347.79405066111,334.22269043643,338.8003122128,50036512.5407
2020-06-15,333.24626262957,345.68421044208,332.57435208065,342.99122583838,34702230.15796
2020-06-16,351.46017543596,353.19686900153,344.72011126914,352.07948381346,41357181.833778
2020-06-17,355.14931366079,355.39999588394,351.09072737267,351.58921513771,28601626.031234
2020-06-18,351.41086090026,353.44796217914,349.22006265178,351.73099442784,24205096.105083
2020-06-19,354.63479867165,356.56669560771,345.15038059312,349.71813946235,66118951.049745
2020-06-22,351.34182055028,359.45447262742,351.15195958783,358.87132824276,33861315.822841
2020-06-23,363.99387563862,372.38597675139,362.26868879804,366.53357422718,53038869.267735
2020-06-24,364.99454975887,368.78930328099,358.51914026697,360.0544661451,48155848.458939
2020-06-25,360.69760988153,364.99454975887,357.56654781903,364.83181179106,34380627.860081
2020-06-26,364.40688487511,365.31468328645,353.01522712837,353.63453550587,51314210.791437
2020-06-29,353.24577258277,362.16759399985,351.28141024404,361.78252966693,32661519.147075
2020-06-30,360.07912341295,365.98289524519,359.99693252012,364.7923601625,35055820.914771
2020-07-01,365.11495941687,367.35918174569,363.91291760918,364.10360048055,27684309.314008
2020-07-02,367.85397092055,370.46558654034,363.64949579764,364.10360048055,28510367.015284
2020-07-06,369.99257795208,375.77183058167,369.86641493158,373.8481527349,29663912.824696
2020-07-07,375.40649206303,378.61851215496,372.23145787287,372.69337069059,28106113.954459
2020-07-08,376.71497107694,381.49396054075,376.35045446722,381.364920839,29272969.754336
2020-07-09,385.05816860848,385.27186492985,378.68796345941,382.73381015914,31410651.606213
2020-07-10,381.33204448187,383.91982474273,378.8211127058,383.67653969995,22564329.891812
2020-07-13,389.05470077251,399.84389927478,381.0197190891,381.90655882277,47912284.490842
2020-07-14,379.35946305386,389.01401628056,375.51210736032,388.22868229953,42747340.96286
2020-07-15,395.96079054286,396.99680674702,385.96966561,390.90563967912,38299482.965501
2020-07-16,386.24541605546,389.62222888753,383.61243080353,386.090075268,27644418.033028
2020-07-17,387.94553467372,388.59402081818,383.35681712682,385.31296037626,23046724.943539
2020-07-20,385.66103880741,394.00423633895,384.25187594978,393.42890008912,22579476.582121
2020-07-21,396.70133048729,397.00502583631,386.97033973025,387.99895875406,25911458.637048
2020-07-22,386.76691727049,391.89850566455,386.40240066077,389.08757712965,22250412.87363
2020-07-23,387.99895875406,388.3104622379,368.03972233835,371.3766725874,49251107.761965
2020-07-24,363.9412734672,371.87885894261,356.58683237645,370.45736745105,46359716.127114
2020-07-27,374.84759399176,379.62288486539,373.91678213042,379.24234103157,30303547.925223
2020-07-28,377.47605874458,378.19728382919,372.98843599586,373.00898371907,25906375.10546
2020-07-29,375.00663336939,380.91163806502,374.85992262568,380.1698652572,22582314.366113
2020-07-30,376.74784743407,385.19542739951,375.0707422658,384.76680189338,39532504.73356
2020-07-31,411.56267677499,425.68718170845,403.25441037291,425.07485955684,93573866.578749
2020-08-03,432.73916031357,446.54723030962,431.51862555499,435.73090881272,77037847.15928
2020-08-04,436.54459865177,443.18562279272,433.51175470621,438.65279505295,43198091.146034
2020-08-05,437.51856073185,441.61166719496,435.57474611633,440.23086019536,30497987.959259
2020-08-06,441.65276264138,457.64300084216,439.18292631173,455.61699533381,50607224.189921
2020-08-07,452.86487085947,454.71493976313,441.18195237248,444.41444526846,49511402.784874
2020-08-10,450.43639903914,455.12515459765,440.00463579743,450.95326973063,53100856.105695
2020-08-11,447.88486276846,449.95234553441,436.44807318218,437.54334679034,46975593.953801
2020-08-12,442.02289278324,453.15202124363,441.22297385594,452.09366697058,41486205.19812
2020-08-13,457.70950805509,464.14167666029,455.74047684942,460.01081327672,52520516.049779
2020-08-14,459.32985665143,459.96979179327,452.21673142094,459.61700703559,41391301.755522
2020-08-17,464.21961747884,464.3426819292,455.82251981632,458.43969046053,29890361.021435
2020-08-18,457.38133618748,463.97759072648,456.01942293689,462.20136049303,26408385.04246
2020-08-19,463.89554775958,468.67044843333,462.40236576194,462.80437629977,36384501.593289
2020-08-20,462.96436008523,473.56020926075,462.88641926667,473.10897294278,31726797.046209
2020-08-21,477.03883105744,499.43245887361,476.99780957398,497.44701907455,84513660.119077
2020-08-24,514.7868001295,515.11497199711,495.7979554398,503.43615565847,86484441.602287
2020-08-25,498.78431943507,500.68771626722,492.20037134111,499.2683729398,52873946.466725
2020-08-26,504.7283323872,508.00184676662,500.28160358105,506.09844993448,40755566.823341
2020-08-27,508.60486257336,509.90114145043,495.35082127018,499.99445319689,38888095.840958
2020-08-28,504.04327361356,505.77438021521,498.30026593035,499.22735145635,46907478.669689
2020-08-31,127.57681353415,130.98262219771,126.00056303253,129.04230603045,225702687.98172
2020-09-01,132.76090350533,134.79146693618,130.54779447312,134.17511914732,152470140.85669
2020-09-02,137.60041301552,137.97781066328,127.01071706252,131.38668380971,200118990.08252
2020-09-03,126.91944426184,128.83924968737,120.50265871294,120.87595421235,257599639.77156
2020-09-04,120.07808635922,123.70541103341,110.88106976939,120.95594610508,332607162.19912
2020-09-08,113.95562995408,118.99409365901,112.6901171896,112.82856469625,231366563.11375
2020-09-09,117.26503813153,119.136643314,115.25601097949,117.32657035671,176940454.34955
2020-09-10,120.37036442881,120.50265871294,112.50859712533,113.49618933942,182274390.17024
2020-09-11,114.56992666877,115.2252448669,110.00115894936,112.0019818047,180860323.31748
2020-09-14,114.72170615754,115.92363562267,112.80907949161,115.35856468812,140150087.13173
2020-09-15,118.32852009001,118.8228289656,113.60694734474,115.52982938153,184642039.30987
2020-09-16,115.2252448669,115.99439768162,112.04300328815,112.13325055175,155026675.41313
2020-09-17,109.71605963937,112.20298707362,108.70795668355,110.34471387326,178010967.56129
2020-09-18,110.40419502427,110.87081439853,106.09796479895,106.84558133485,287104881.85845
2020-09-21,104.53402074236,110.19395992158,103.10647311825,110.08115084209,195713815.40829
2020-09-22,112.6901171896,112.8695861797,109.16226961277,111.81225744374,183055374.11584
2020-09-23,111.61740539735,112.11273981002,106.77584481298,107.1111954402,150718672.26134
2020-09-24,105.17087927294,110.25549214676,104.99756350536,108.21159673379,167743346.68166
2020-09-25,108.42388291065,112.44706490015,107.65575563302,112.28503004052,149981441.97478
2020-09-28,115.00270331918,115.31754320467,112.78856874989,114.95347753904,137672402.96607
2020-09-29,114.54941592704,115.30728783381,113.56695139838,114.08382208987,100060525.72071
2020-09-30,113.79154402027,117.26503813153,113.61720271561,115.8015967094,142675183.5272
2020-10-01,117.63320594551,117.71319783824,115.82108191404,116.79329107184,116120439.32132
2020-10-02,112.90035229229,115.35856468812,112.22349781534,113.03367211351,144711985.53849
2020-10-05,113.91460847063,116.65074141684,113.54746619374,116.49793639099,106243839.89315
2020-10-06,115.69083870408,116.11643659489,112.25426392793,113.1762217685,161498210.2691
2020-10-07,114.62017798599,115.54008475239,114.12484357332,115.07346537813,96848985.110391
2020-10-08,116.24770534193,116.3994848307,114.58941187341,114.9637329099,83477152.747269
2020-10-09,115.27652172122,117.00660278579,114.91348159267,116.9758366732,100506864.52807
2020-10-12,120.06783098835,125.17192906681,119.29047387695,124.39149534414,240226770.23985
2020-10-13,125.2621763304,125.38318970658,119.65146293132,121.09747022299,262330449.67095
2020-10-14,120.99696758853,123.02958209355,119.62172235582,121.18874302367,151062307.81067
2020-10-15,118.72335186823,121.19899839453,118.14494895156,120.71289381563,112559217.54901
2020-10-16,121.28104136143,121.54357885552,118.81257359474,119.0248597716,115393806.40871
2020-10-19,119.96630281681,120.42061574604,115.6518682948,115.97388693989,120639336.84533
2020-10-20,116.1974540247,118.98383828815,115.62110218221,117.51014149515,124423727.53377
2020-10-21,116.67125215857,118.70489220068,116.44871061085,116.87430850165,89945979.753824
2020-10-22,117.45886464084,118.03213987207,114.58941187341,115.74109002131,101987952.84785
2020-10-23,116.38922945984,116.54818770822,114.27457198792,115.03244389468,82572643.283493
2020-10-26,114.00485573422,116.54818770822,112.89009692143,115.04269926555,111850655.16768
2020-10-27,115.4795780643,117.28554887326,114.53916055618,116.59946456253,92276770.158151
2020-10-28,115.04269926555,115.41804583913,111.09335594625,111.19385858071,143937822.40912
2020-10-29,112.37732837828,116.93584072683,112.20298707362,115.31754320467,146129172.70747
2020-10-30,111.0523344628,111.99172643384,107.70600695025,108.85973617232,190573474.73169
2020-11-02,109.11201829555,110.68826879717,107.31425178328,108.76743783455,122866898.41336
2020-11-03,109.65657848836,111.4861366503,108.7264163511,110.44521650772,107624447.20509
2020-11-04,114.13407340709,115.58110623585,112.35681763656,114.94322216818,138235481.57894
2020-11-05,117.94702029391,119.62172235582,116.87430850165,119.0248597716,126387073.40095
2020-11-06,118.31822090468,119.20685400247,116.12837505654,118.68882595237,114457919.95413
2020-11-09,120.50499544026,121.98946317276,116.04749715939,116.31674889294,154515313.65725
2020-11-10,115.54175435949,117.58212966353,114.12792681565,115.96661926224,138023388.73079
2020-11-11,117.19514428223,119.63888530117,116.43960139494,119.49658115302,112294953.50513
2020-11-12,119.62864759267,120.53570856576,118.56904476292,119.21709171097,103350674.61689
2020-11-13,119.44539261052,119.67778859347,117.85957156388,119.26623271177,81688585.878838
2020-11-16,118.92122193532,120.99026282316,118.14520363103,120.30536012451,91183017.176677
2020-11-17,119.55800740402,120.66777500541,118.96217276932,119.39522783887,74270973.822348
2020-11-18,118.60794805522,119.83033045012,117.99266177438,118.02337489988,76322110.558671
2020-11-19,117.58212966353,119.06454985432,116.81532529688,118.63866118072,74112970.69108
2020-11-20,118.64889888922,118.76868007867,117.28728365873,117.33847220123,73604285.568816
2020-11-23,117.18490657373,117.61181901818,113.75936930965,113.8484373736,127959317.26396
2020-11-24,113.9078160829,115.84479053109,112.59431808236,115.15988783244,113874217.06788
2020-11-25,115.53151665099,116.75389904589,115.15988783244,116.02702174239,76499233.202866
2020-11-27,116.57166783459,117.47975257853,116.21846689134,116.59214325159,46691330.389288
2020-11-30,116.97605732033,120.97081117701,116.81532529688,119.05431214582,169410175.13928
2020-12-01,121.01073824016,123.47188336355,120.02177559907,122.7153167054,128166802.17135
2020-12-02,122.02017629826,123.37155382025,120.88890950901,123.079779128,89004194.640352
2020-12-03,123.52307190605,123.7861810145,122.2136689889,122.9384987507,78967630.30561
2020-12-04,122.5924642034,122.8586446244,121.51443349836,122.25154851035,78260420.288833
2020-12-07,122.3119509905,124.56117554794,122.25154851035,123.755467889,86618061.06367
2020-12-08,124.36051646134,124.97580274219,123.0900168365,124.37075416984,82008727.832481
2020-12-09,124.52124848479,125.95452767478,121.00050053166,121.77651883596,114876426.69321
2020-12-10,120.50499544026,123.87627284929,120.16305597637,123.2394873806,81311839.461413
2020-12-11,122.4327559508,122.7562675394,120.55618398276,122.41330430465,86939786.379449
2020-12-14,122.5924642034,123.35107840325,121.53490891536,121.77651883596,79075987.561534
2020-12-15,124.32980333584,127.89047835212,124.11788276989,127.87000293512,157572262.38754
2020-12-16,127.40725851092,128.36653179737,126.57083772648,127.80141028817,98208590.331101
2020-12-17,128.90196395192,129.58789042141,128.03278250027,128.69925732362,94359811.085215
2020-12-18,128.96236643207,129.10159926766,126.12549740673,126.67014349893,192541495.00459
2020-12-21,125.01675357619,128.30612931722,123.44117023805,128.22525142007,121251551.55639
2020-12-22,131.6047189959,134.39961341638,129.65853061006,131.877042042,169351825.1677
2020-12-23,132.1575552549,132.4339733844,130.76727444061,130.94848188105,88223692.831764
2020-12-24,131.3119205328,133.46183931779,131.08976225835,131.96815764765,54930063.695719
2020-12-28,133.98498622214,137.35319231862,133.51200408944,136.69900274547,124486236.3494
2020-12-29,138.05140403831,138.78954282116,134.33921093623,134.86338161143,121047324.21392
2020-12-30,135.53907037243,135.99362462983,133.40041306679,133.72290088454,96452124.028109
