timestamp,equity
2020-06-19,10430.901595472755
2020-06-22,10509.05046244866
2020-06-23,10574.30059232933
2020-06-24,10517.285601697175
2020-06-25,10557.584192223725
2020-06-26,10459.79672814124
2020-06-29,10529.220085124765
2020-06-30,10554.231659619614
2020-07-01,10547.279855846644
2020-07-02,10546.279885665652
2020-07-06,10629.470321161563
2020-07-07,10618.49427991166
2020-07-08,10692.40012985654
2020-07-09,10703.223663869709
2020-07-10,10710.365571220198
2020-07-13,10694.080605816387
2020-07-14,10747.671407690246
2020-07-15,10769.784478194555
2020-07-16,10727.210443105061
2020-07-17,10719.502054829914
2020-07-20,10788.55613426151
2020-07-21,10740.691117363152
2020-07-22,10749.085990007923
2020-07-23,10595.254136071446
2020-07-24,10586.321986012113
2020-07-27,10661.115538212533
2020-07-28,10606.341519689135
2020-07-29,10667.111400956255
2020-07-30,10705.76091296273
2020-07-31,11052.393397895554
2020-08-03,11143.28678242135
2020-08-04,11167.48170938595
2020-08-05,11180.087885595172
2020-08-06,11311.735969032565
2020-08-07,11214.164423927263
2020-08-10,11269.527444309733
2020-08-11,11152.947778705331
2020-08-12,11277.345509509107
2020-08-13,11344.57099274187
2020-08-14,11340.177728008468
2020-08-17,11329.03410683425
2020-08-18,11360.441505434697
2020-08-19,11364.636154949594
2020-08-20,11452.396228676242
2020-08-21,11661.016858556846
2020-08-24,11711.596108860747
2020-08-25,11674.705719472815
2020-08-26,11732.517220836324
2020-08-27,11678.962327304962
2020-08-28,11671.35823983671
2020-08-31,8483.639057643419
2020-09-01,8526.820856595952
2020-09-02,8501.821763211117
2020-09-03,8410.370061029256
2020-09-04,8410.05837497818
2020-09-08,8339.32763170067
2020-09-09,8299.659690650738
2020-09-10,8340.29128838071
2020-09-11,8355.992473291793
2020-09-14,8317.342472055683
2020-09-15,8314.420735499521
2020-09-16,8351.530983423625
2020-09-17,8370.596452896432
2020-09-18,8408.848335666484
2020-09-21,8371.557302525507
2020-09-22,8351.14303986913
2020-09-23,8402.858835512177
2020-09-24,8389.520842387483
2020-09-25,8342.853897690125
2020-09-28,8311.941699339755
2020-09-29,8320.688991154871
2020-09-30,8300.438059678005
2020-10-01,8288.32556721053
2020-10-02,8329.449061473717
2020-10-05,8289.639429518666
2020-10-06,8325.84759888838
2020-10-07,8303.598172034532
2020-10-08,8303.827028871057
2020-10-09,8280.296571276343
2020-10-12,8196.270046823405
2020-10-13,8232.145836123032
2020-10-14,8230.124167413102
2020-10-15,8234.449870452143
2020-10-16,8252.340089579953
2020-10-19,8285.47836389989
2020-10-20,8267.290798351753
2020-10-21,8273.403595652557
2020-10-22,8285.078915655591
2020-10-23,8292.004328468614
2020-10-26,8290.88963174269
2020-10-27,8272.483107748772
2020-10-28,8331.916979370135
2020-10-29,8284.82034178511
2020-10-30,8356.000273278292
2020-11-02,8356.031767632125
2020-11-03,8336.2834590357
2020-11-04,8285.026612528098
2020-11-05,8238.427370986017
2020-11-06,8241.181003742082
2020-11-09,8266.674942105194
2020-11-10,8269.58508312058
2020-11-11,8228.566905731288
2020-11-12,8224.483554755407
2020-11-13,8223.873885799858
2020-11-16,8231.68719473724
2020-11-17,8223.024400113707
2020-11-18,8210.4641104709
2020-11-19,8214.647650724897
2020-11-20,8202.695236148451
2020-11-23,8172.29983118088
2020-11-24,8182.344416691565
2020-11-25,8188.646230613026
2020-11-27,8192.404332686361
2020-11-30,8212.132260665749
2020-12-01,8241.948897203254
2020-12-02,8244.016410556156
2020-12-03,8241.827479903852
2020-12-04,8235.04717262623
2020-12-07,8246.700329173429
2020-12-08,8250.876390916299
2020-12-09,8228.05524123949
2020-12-10,8239.359382490136
2020-12-11,8231.411721974699
2020-12-14,8225.057424223916
2020-12-15,8275.287312670742
2020-12-16,8273.710715363872
2020-12-17,8280.25738766655
2020-12-18,8262.204184215894
2020-12-21,8274.272162975964
2020-12-22,8303.955382917853
2020-12-23,8295.154357103082
2020-12-24,8302.719860900992
2020-12-28,8341.455175112033
2020-12-29,8325.03930136108
2020-12-30,8314.46249308424
2020-12-31,8304.82377270599
2021-01-04,8276.294893872779
2021-01-05,8288.589339776221
2021-01-06,8250.752672694805
2021-01-07,8285.828861798873
2021-01-08,8294.390178859534
2021-01-11,8267.664539040416
2021-01-12,8265.135799450769
2021-01-13,8281.568354362884
2021-01-14,8264.0824408163
2021-01-15,8248.16964216237
2021-01-19,8252.92116605578
2021-01-20,8287.198557937601
2021-01-21,8326.895667649253
2021-01-22,8344.14795609091
2021-01-25,8375.538223384396
2021-01-26,8376.571501352708
2021-01-27,8366.255646870892
2021-01-28,8323.768112014457
2021-01-29,8279.664653263422
2021-02-01,8296.920986000077
2021-02-02,8303.020297659812
2021-02-03,8293.215841560557
2021-02-04,8321.189101569724
2021-02-05,8314.946863634323
2021-02-08,8315.19621638129
2021-02-09,8306.624093097353
2021-02-10,8300.388411130603
2021-02-11,8297.207147552068
2021-02-12,8298.217115666172
2021-02-16,8279.018543346216
2021-02-17,8258.300096832456
2021-02-18,8247.929415746023
2021-02-19,8248.297247791772
2021-02-22,8214.935170549361
2021-02-23,8212.764272403612
2021-02-24,8207.465770666895
2021-02-25,8169.920040751094
2021-02-26,8171.20975753915
2021-03-01,8224.900105524908
2021-03-02,8246.156479948855
2021-03-03,8278.3722158756
2021-03-04,8298.940210703593
2021-03-05,8283.550927410037
2021-03-08,8339.528176363245
2021-03-09,8285.284141370046
2021-03-10,8296.548624998275
2021-03-11,8273.394530155
2021-03-12,8282.975152502364
2021-03-15,8248.625398300033
2021-03-16,8229.680623230353
2021-03-17,8237.876324317238
2021-03-18,8284.517921853094
2021-03-19,8289.52416247644
2021-03-22,8250.316540592406
2021-03-23,8258.956424607299
2021-03-24,8285.377338893779
2021-03-25,8278.83399686814
2021-03-26,8270.911409594411
2021-03-29,8267.887762996377
2021-03-30,8283.419725837783
2021-03-31,8257.279885765238
2021-04-01,8246.763060370096
2021-04-05,8213.032861650665
2021-04-06,8208.505123979296
2021-04-07,8188.7196956839225
2021-04-08,8159.964310877096
2021-04-09,8129.317000307192
2021-04-12,8148.129193014664
2021-04-13,8111.379706975769
2021-04-14,8137.191368898317
2021-04-15,8108.590776862116
2021-04-16,8111.310178640996
2021-04-19,8102.723018530284
2021-04-20,8120.279632274713
2021-04-21,8123.744284589558
2021-04-22,8110.647531548441
2021-04-23,8129.263278677057
2021-04-26,8131.562937484347
2021-04-27,8127.820239444677
2021-04-28,8120.288770739014
2021-04-29,8118.475562245228
2021-04-30,8100.8779194122835
2021-05-03,8108.787605735208
2021-05-04,8069.220124634889
2021-05-05,8070.28988925138
2021-05-06,8082.812836902827
2021-05-07,8085.6132459331475
2021-05-10,8057.101475879546
2021-05-11,8048.434259123858
2021-05-12,8021.651501642017
2021-05-13,8038.682164660911
2021-05-14,8057.942189639518
2021-05-17,8047.398449584573
2021-05-18,8034.708397451713
2021-05-19,8032.396678856601
2021-05-20,8052.799477192361
2021-05-21,8036.488630434158
2021-05-24,8049.160638016804
2021-05-25,8046.507188468911
2021-05-26,8045.089712197713
2021-05-27,8031.446040188299
2021-05-28,8035.993678910984
2021-06-01,8038.50426717661
2021-06-02,8028.94748836531
2021-06-03,8044.5909485315215
2021-06-04,8017.789083736005
2021-06-07,8016.67708430777
2021-06-08,8006.517773165509
2021-06-09,8001.207369705453
2021-06-10,8011.334599529318
2021-06-11,7996.880577656836
2021-06-14,7961.589441654513
2021-06-15,7969.63112091766
2021-06-16,7963.126206126193
2021-06-17,7944.159205971677
2021-06-18,7957.812856342616
2021-06-21,7936.523975540337
2021-06-22,7917.116420753427
2021-06-23,7919.202574916009
2021-06-24,7921.299519894885
2021-06-25,7923.597295216639
2021-06-28,7904.42257924763
2021-06-29,7885.553709511008
2021-06-30,7891.518635658848
2021-07-01,7892.780405422799
2021-07-02,7913.377692546346
2021-07-06,7928.665090347882
2021-07-07,7947.935940947605
2021-07-08,7936.395785318195
2021-07-09,7950.261107587267
2021-07-12,7944.368785870275
2021-07-13,7952.480048858339
2021-07-14,7979.247646204185
2021-07-15,7972.903741016324
2021-07-16,7955.39634944621
2021-07-19,7923.126078638582
2021-07-20,7951.466122158797
2021-07-21,7944.558407947619
2021-07-22,7954.660320259212
2021-07-23,7967.535960129708
2021-07-26,7969.957929377515
2021-07-27,7951.421616724239
2021-07-28,7936.2519858867145
2021-07-29,7940.49216886437
2021-07-30,7941.182086482068
2021-08-02,7937.5384228652565
2021-08-03,7951.040460240164
2021-08-04,7946.839762762209
2021-08-05,7946.728752344494
2021-08-06,7938.41944709938
2021-08-09,7937.016088185617
2021-08-10,7932.2248696139595
2021-08-11,7933.184785413625
2021-08-12,7956.111935795357
2021-08-13,7956.773011861157
2021-08-16,7971.825247900876
2021-08-17,7963.45716324901
2021-08-18,7932.190498496769
2021-08-19,7933.866219007254
2021-08-20,7944.55082462544
2021-08-23,7955.612652229869
2021-08-24,7953.911768186382
2021-08-25,7942.907104090044
2021-08-26,7935.399257063034
2021-08-27,7942.822992474488
2021-08-30,7977.671648511219
2021-08-31,7966.438535082547
2021-09-01,7970.824156474137
2021-09-02,7978.807104357189
2021-09-03,7982.877493997989
2021-09-07,8000.764299353354
2021-09-08,7987.228339678757
2021-09-09,7978.054439947669
2021-09-10,7936.785267595616
2021-09-13,7940.377936038147
2021-09-14,7928.038502389355
2021-09-15,7934.251428344405
2021-09-16,7931.345931120835
2021-09-17,7908.881489715488
2021-09-20,7883.252739445115
2021-09-21,7886.142706259852
2021-09-22,7904.212319733735
2021-09-23,7910.982230905363
2021-09-24,7910.69727486063
2021-09-27,7897.503162064291
2021-09-28,7869.106001770529
2021-09-29,7875.390123478369
2021-09-30,7863.870878996517
2021-10-01,7871.975721648974
2021-10-04,7843.482617988952
2021-10-05,7827.099022105297
2021-10-06,7816.779312804841
2021-10-07,7801.698597395234
2021-10-08,7804.984416520607
2021-10-11,7804.987213561294
2021-10-12,7818.249805799135
2021-10-13,7823.823310746204
2021-10-14,7791.563902635758
2021-10-15,7778.67880367272
2021-10-18,7759.034853480461
2021-10-19,7734.003511559986
2021-10-20,7727.503053267799
2021-10-21,7724.098293403082
2021-10-22,7731.758664602375
2021-10-25,7731.315152039764
2021-10-26,7722.836624980429
2021-10-27,7727.0219209951165
2021-10-28,7685.234535481602
2021-10-29,7714.604152487163
2021-11-01,7722.802822342181
2021-11-02,7710.16968987934
2021-11-03,7693.045551059962
2021-11-04,7697.893933875846
2021-11-05,7692.374458329548
2021-11-08,7682.219834105865
2021-11-09,7683.82190047708
2021-11-10,7660.425963835427
2021-11-11,7659.038570427863
2021-11-12,7674.276754052684
2021-11-15,7673.3465760118215
2021-11-16,7679.994994668129
2021-11-17,7697.958132106101
2021-11-18,7730.350696805132
2021-11-19,7749.751165472538
2021-11-22,7752.333010192545
2021-11-23,7754.247731560497
2021-11-24,7757.2937050396295
2021-11-26,7717.249839095682
2021-11-29,7742.45656156149
2021-11-30,7779.932517375399
2021-12-01,7774.888665418948
2021-12-02,7766.181531988375
2021-12-03,7750.535975112955
2021-12-06,7776.082029776645
2021-12-07,7819.6500974184655
2021-12-08,7848.32478246821
2021-12-09,7843.369198449607
2021-12-10,7879.582733821189
2021-12-13,7850.374352820253
2021-12-14,7838.610883401306
2021-12-15,7875.421433978845
2021-12-16,7820.93491956922
2021-12-17,7811.372298072103
2021-12-20,7799.776729962859
2021-12-21,7823.491457952202
2021-12-22,7842.586999895801
2021-12-23,7846.45756863473
2021-12-27,7876.254101777967
2021-12-28,7867.308641134794
2021-12-29,7866.996457908863
2021-12-30,7857.0175835438
2021-12-31,7851.235132939113
2022-01-03,7883.9476427310965
2022-01-04,7865.452456167396
2022-01-05,7828.145836282168
2022-01-06,7804.983165750865
2022-01-07,7805.295787094833
2022-01-10,7804.450208109205
2022-01-11,7825.341947562025
2022-01-12,7827.761143175812
2022-01-13,7801.4562954062885
2022-01-14,7807.161746289597
2022-01-18,7781.272285188279
2022-01-19,7753.280010038545
2022-01-20,7739.205990474444
2022-01-21,7722.241545140914
2022-01-24,7715.226744277267
2022-01-25,7700.409893966926
2022-01-26,7698.731490810492
2022-01-27,7694.162561713898
2022-01-28,7777.233839028714
2022-01-31,7809.956630369252
2022-02-01,7807.611962470168
2022-02-02,7797.320872863374
2022-02-03,7827.638332035275
2022-02-04,7832.439930581753
2022-02-07,7839.781612375287
2022-02-08,7802.55543191299
2022-02-09,7784.936668591695
2022-02-10,7831.476904065481
2022-02-11,7870.395628746116
2022-02-14,7866.628495659542
2022-02-15,7820.802328605681
2022-02-16,7822.591957976974
2022-02-17,7863.617362559583
2022-02-18,7880.71059912499
2022-02-22,7913.719717244998
2022-02-23,7961.258182569318
2022-02-24,7929.800566632418
2022-02-25,7904.653566639294
2022-02-28,7900.57603328826
2022-03-01,7921.557100550787
2022-03-02,7882.103742473202
2022-03-03,7884.8882002406435
2022-03-04,7918.8843930128605
2022-03-07,7962.033201538343
2022-03-08,7982.304099493159
2022-03-09,7918.415972348564
2022-03-10,7967.963758032735
2022-03-11,8010.266736749235
2022-03-14,8056.148243622322
2022-03-15,8004.16716174624
2022-03-16,7951.740181789325
2022-03-17,7939.07633415298
2022-03-18,7899.692539280542
2022-03-21,7882.696460809929
2022-03-22,7842.534237587699
2022-03-23,7825.646504020561
2022-03-24,7780.685653893999
2022-03-25,7772.25935248233
2022-03-28,7761.204443538539
2022-03-29,7721.889582433596
2022-03-30,7734.45089043774
2022-03-31,7769.509389608315
2022-04-01,7771.924871263688
2022-04-04,7723.820069865198
2022-04-05,7761.353250521125
2022-04-06,7795.750723363003
2022-04-07,7798.370454881146
2022-04-08,7783.349344605915
2022-04-11,7748.818164727024
2022-04-12,7762.196104662116
2022-04-13,7782.006501566275
2022-04-14,7742.301143509048
2022-04-18,7739.630285634596
2022-04-19,7756.252478190119
2022-04-20,7753.943886841078
2022-04-21,7746.878910473892
2022-04-22,7710.763445003837
2022-04-25,7718.035270707225
2022-04-26,7671.003830242416
2022-04-27,7668.249907425442
2022-04-28,7720.791902319963
2022-04-29,7674.462901628787
2022-05-02,7675.808278913352
2022-05-03,7686.325978132269
2022-05-04,7734.791516825135
2022-05-05,7803.832612056289
2022-05-06,7797.480754809589
2022-05-09,7854.06842689418
2022-05-10,7825.800432974555
2022-05-11,7914.039305300527
2022-05-12,7956.975786211179
2022-05-13,7905.257679163698
2022-05-16,7921.760970960984
2022-05-17,7879.5519070692035
2022-05-18,7972.354232438156
2022-05-19,8009.998413103583
2022-05-20,8006.319971989619
2022-05-23,7943.870844200208
2022-05-24,7973.444660054227
2022-05-25,7970.693587663472
2022-05-26,7933.411787689756
2022-05-27,7867.164709211571
2022-05-31,7875.074753128722
2022-06-01,7875.49745166546
2022-06-02,7846.724051343511
2022-06-03,7910.576796761659
2022-06-06,7901.122722932284
2022-06-07,7871.502187085069
2022-06-08,7878.852521386374
2022-06-09,7937.019668552047
2022-06-10,7997.288929102118
2022-06-13,8054.640228458388
2022-06-14,8043.872973658641
2022-06-15,8013.202741525932
2022-06-16,8071.851495339501
2022-06-17,8054.187981821633
2022-06-21,8005.3004455855225
2022-06-22,8010.105278607083
2022-06-23,7976.6584964612775
2022-06-24,7938.00960426634
2022-06-27,7937.009584470664
2022-06-28,7982.864501867987
2022-06-29,7961.993913223786
2022-06-30,7988.847498049052
2022-07-01,7963.330825795478
2022-07-05,7933.144215878603
2022-07-06,7917.057343174711
2022-07-07,7877.9847037261625
2022-07-08,7869.33059887815
2022-07-11,7892.40412252039
2022-07-12,7880.443534634775
2022-07-13,7883.539141330895
2022-07-14,7849.508252619138
2022-07-15,7829.632629879018
2022-07-18,7863.004775848936
2022-07-19,7818.4602378002755
2022-07-20,7794.836140822402
2022-07-21,7767.181167854496
2022-07-22,7752.269701220487
2022-07-25,7743.22323507129
2022-07-26,7731.725561985293
2022-07-27,7770.430094541999
2022-07-28,7773.719502822072
2022-07-29,7812.285419183214
2022-08-01,7803.607410111252
2022-08-02,7791.111521141227
2022-08-03,7837.022670771308
2022-08-04,7833.565457945853
2022-08-05,7829.040651114653
2022-08-08,7824.3608750243
2022-08-09,7823.749005333208
2022-08-10,7855.835406393021
2022-08-11,7849.10056157761
2022-08-12,7875.731490040978
2022-08-15,7883.079463183043
2022-08-16,7880.861577681459
2022-08-17,7891.496128081921
2022-08-18,7887.4327732186675
2022-08-19,7866.317904321252
2022-08-22,7835.071883699806
2022-08-23,7831.474839327641
2022-08-24,7832.769278983428
2022-08-25,7850.897382629218
2022-08-26,7800.866621240302
2022-08-29,7782.742530211611
2022-08-30,7762.861960918832
2022-08-31,7748.9408566145485
2022-09-01,7753.595070052327
2022-09-02,7736.1690499947445
2022-09-06,7725.3735651726665
2022-09-07,7735.313700733825
2022-09-08,7722.848591725855
2022-09-09,7744.071509489649
2022-09-12,7789.361307573283
2022-09-13,7715.116672891658
2022-09-14,7725.34377318146
2022-09-15,7701.900270416334
2022-09-16,7688.152221553135
2022-09-19,7716.009547264716
2022-09-20,7733.503588894127
2022-09-21,7756.79554812581
2022-09-22,7766.018547065566
2022-09-23,7790.2615978310005
2022-09-26,7785.523162922366
2022-09-27,7773.6055637988675
2022-09-28,7793.784075723383
2022-09-29,7873.93735975549
2022-09-30,7920.14628621697
2022-10-03,7872.2784345726595
2022-10-04,7831.040839312362
2022-10-05,7826.745821916829
2022-10-06,7836.411295021777
2022-10-07,7894.2594140525525
2022-10-10,7889.653033314958
2022-10-11,7904.516757729427
2022-10-12,7910.549033918123
2022-10-13,7858.3425235211225
2022-10-14,7908.107298541892
2022-10-17,7862.73138812055
2022-10-18,7846.982184324932
2022-10-19,7844.755080906094
2022-10-20,7848.930461794002
2022-10-21,7805.249976805219
2022-10-24,7780.241768475473
2022-10-25,7747.454203163106
2022-10-26,7779.330165131083
2022-10-27,7828.367872104521
2022-10-28,7707.054238860992
2022-10-31,7732.465221775155
2022-11-01,7761.014956138768
2022-11-02,7821.836349218643
2022-11-03,7888.442346737989
2022-11-04,7892.928292049337
2022-11-07,7886.00222904827
2022-11-08,7878.643358949525
2022-11-09,7928.507695923073
2022-11-10,7795.6616776870915
2022-11-11,7763.568464968768
2022-11-14,7778.157496124664
2022-11-15,7757.84864583584
2022-11-16,7770.578569804359
2022-11-17,7748.386509569321
2022-11-18,7741.122980990096
2022-11-21,7776.133480742867
2022-11-22,7750.329293701016
2022-11-23,7759.026839832275
2022-11-25,7778.577167763586
2022-11-28,7737.4931180199
2022-11-29,7714.383856477305
2022-11-30,7659.88783833943
2022-12-01,7655.999945678434
2022-12-02,7660.369142132194
2022-12-05,7671.199942354832
2022-12-06,7630.062581630196
2022-12-07,7615.044238213892
2022-12-08,7627.254568141156
2022-12-09,7622.523881905502
2022-12-12,7639.326958170741
2022-12-13,7645.784294508487
2022-12-14,7627.539459080867
2022-12-15,7575.344784230961
2022-12-16,7559.180536171054
2022-12-19,7541.845439409979
2022-12-20,7540.50586487851
2022-12-21,7515.500571991776
2022-12-22,7546.671446471244
2022-12-23,7549.483818556545
2022-12-27,7567.529608691382
2022-12-28,7608.093573345162
2022-12-29,7569.912627808501
2022-12-30,7565.57312935865
2023-01-03,7615.174989179277
2023-01-04,7600.757340587175
2023-01-05,7613.689187191181
2023-01-06,7564.823770693363
2023-01-09,7558.307216432951
2023-01-10,7551.265072986553
2023-01-11,7521.552966932966
2023-01-12,7521.373786599689
2023-01-13,7506.3477188585275
2023-01-17,7493.0699629477795
2023-01-18,7499.654408340975
2023-01-19,7498.033829682847
2023-01-20,7470.00624602396
2023-01-23,7435.347200223094
2023-01-24,7419.585871029435
2023-01-25,7425.545020529061
2023-01-26,7402.724321238285
2023-01-27,7381.24126767763
2023-01-30,7410.672676874281
2023-01-31,7396.287162121336
2023-02-01,7383.468736380745
2023-02-02,7326.4938086678685
2023-02-03,7287.2860288473
2023-02-06,7314.137160486067
2023-02-07,7343.495721664751
2023-02-08,7324.192738035109
2023-02-09,7315.463031464003
2023-02-10,7315.48198286228
2023-02-13,7335.10659671159
2023-02-14,7329.391876866737
2023-02-15,7343.855190897198
2023-02-16,7331.089059089058
2023-02-17,7321.6742843871325
2023-02-21,7291.138620964055
2023-02-22,7293.260343374045
2023-02-23,7295.813927212356
2023-02-24,7275.297632076232
2023-02-27,7283.087572589879
2023-02-28,7278.381678184803
2023-03-01,7262.157329935979
2023-03-02,7265.506564785347
2023-03-03,7301.623599818471
2023-03-06,7320.914388692769
2023-03-07,7303.761586078572
2023-03-08,7311.9455697056865
2023-03-09,7294.4313392909025
2023-03-10,7278.2947555817855
2023-03-13,7291.558820473252
2023-03-14,7305.918009267709
2023-03-15,7307.806615844582
2023-03-16,7327.513901382476
2023-03-17,7320.358148356191
2023-03-20,7336.726466502427
2023-03-21,7349.335640923624
2023-03-22,7337.841515818438
2023-03-23,7344.791442389405
2023-03-24,7353.354891001452
2023-03-27,7338.095716153541
2023-03-28,7332.545389513432
2023-03-29,7354.096835990211
2023-03-30,7364.597389411152
2023-03-31,7381.966561466754
2023-04-03,7390.128009095537
2023-04-04,7385.237681208896
2023-04-05,7370.714559541186
2023-04-06,7376.223483114203
2023-04-10,7356.224737797116
2023-04-11,7346.3394405805675
2023-04-12,7340.284707113091
2023-04-13,7378.710776125037
2023-04-14,7375.180459945964
2023-04-17,7374.3190058207965
2023-04-18,7382.285781371897
2023-04-19,7389.639060272606
2023-04-20,7381.576934025272
2023-04-21,7368.81559203214
2023-04-24,7370.052440773642
2023-04-25,7357.796960887834
2023-04-26,7356.724135716983
2023-04-27,7389.255692936417
2023-04-28,7397.4093624767675
2023-05-01,7395.768637104212
2023-05-02,7387.197272764444
2023-05-03,7378.335764400492
2023-05-04,7365.3922476746575
2023-05-05,7420.4341175846885
2023-05-08,7418.924798337144
2023-05-09,7405.484136533419
2023-05-10,7417.323239498226
2023-05-11,7417.727000809045
2023-05-12,7408.237926235515
2023-05-15,7403.629085255987
2023-05-16,7402.629101983181
2023-05-17,7406.093601972189
2023-05-18,7422.085397075187
2023-05-19,7421.876466500002
2023-05-22,7413.968405126386
2023-05-23,7393.988276848924
2023-05-24,7394.983261385196
2023-05-25,7402.259461178212
2023-05-26,7418.78868942562
2023-05-30,7431.2474663258645
2023-05-31,7429.8849579620355
2023-06-01,7449.29241572482
2023-06-02,7454.475454071699
2023-06-05,7443.633248588577
2023-06-06,7439.973758305844
2023-06-07,7428.989282204897
2023-06-08,7447.731017808172
2023-06-09,7449.5415876918805
2023-06-12,7468.86467772218
2023-06-13,7464.417623359547
2023-06-14,7468.001054125042
2023-06-15,7481.7992412102485
2023-06-16,7472.974073257633
2023-06-20,7472.618261690674
2023-06-21,7464.077425457483
2023-06-22,7484.893789497759
2023-06-23,7481.600323106468
2023-06-26,7470.494442421941
2023-06-27,7489.493797625275
2023-06-28,7497.02042036348
2023-06-29,7498.457319226734
2023-06-30,7528.850587466639
2023-07-03,7517.028535634743
2023-07-05,7507.94018399215
2023-07-06,7510.373146342312
2023-07-07,7501.286948239459
2023-07-10,7485.453371798261
2023-07-11,7480.660599360688
2023-07-12,7491.767031530984
2023-07-13,7496.277765245074
2023-07-14,7496.3537822281105
2023-07-17,7518.964852592655
2023-07-18,7516.10944870281
2023-07-19,7524.919521183937
2023-07-20,7509.816305742656
2023-07-21,7500.300661104386
2023-07-24,7505.102104039537
2023-07-25,7510.328443199749
2023-07-26,7515.618877106306
2023-07-27,7505.451402713278
