,timestamp,side,quantity,price,commission,slippage
0,2019-11-18,BUY,11.673399237752148,267.12920275058013,1.5591529158849806,0.31179940323663086
1,2019-11-19,SELL,3.641942953412139,266.31500988373455,1.0,0.09698070929244389
2,2019-11-20,BUY,1.1310404074613523,263.2242990619764,1.0,0.02976875497099756
3,2019-11-21,SELL,0.3487046517670205,262.02800147578955,1.0,0.00913612468830289
4,2019-11-22,BUY,0.10549295601189002,261.7999779027323,1.0,0.0027615292023611374
5,2019-11-25,SELL,0.03340699645292844,266.39143082760484,1.0,0.0008898447739982657
6,2019-11-26,BUY,0.009221212134056245,264.3152596714688,1.0,0.00024370633733611586
7,2019-11-27,SELL,0.00401250578440937,267.8702793630213,1.0,0.00010747235730571556
8,2019-11-29,BUY,8.735326685282985e-05,267.27832686267027,1.0,2.3345300480371907e-06
9,2019-12-02,SELL,0.0011945945502489508,264.1859636961741,1.0,3.1556355612773055e-05
10,2019-12-03,SELL,0.0007989331492250784,259.48339058804436,1.0,2.0728915349890688e-05
11,2019-12-04,SELL,0.0009253388214407465,261.7718880422771,1.0,2.422034700204101e-05
12,2019-12-05,SELL,0.0008845778701651597,265.6020231317485,1.0,2.3492217971561578e-05
13,2019-12-06,SELL,0.000893078461009722,270.73916290446954,1.0,2.4176713822812773e-05
14,2019-12-09,SELL,0.0008850872686210209,266.9416616234626,1.0,2.3624304186306734e-05
15,2019-12-10,SELL,0.0008915364117001445,268.5047797402247,1.0,2.3935785206861872e-05
16,2019-12-11,SELL,0.0008879000057895325,270.8007127457482,1.0,2.4041991242368354e-05
17,2019-12-12,SELL,0.0008866600963575166,271.48850124057054,1.0,2.4069395127492092e-05
18,2019-12-13,SELL,0.0008863401678738114,275.18520949291235,1.0,2.4388331644684677e-05
19,2019-12-16,SELL,0.0008826167222721892,279.8952181523329,1.0,2.470154984755273e-05
20,2019-12-17,SELL,0.000878960035507248,280.4330563626961,1.0,2.464648026978882e-05
21,2019-12-18,SELL,0.0008796029489612778,279.7766624177849,1.0,2.46067770535987e-05
22,2019-12-19,SELL,0.0008800664668004998,280.0497123848014,1.0,2.464377171354568e-05
23,2019-12-20,SELL,0.0008796345701806985,279.4763487626922,1.0,2.45812476672064e-05
24,2019-12-23,SELL,0.0008803645113228953,284.03558096529474,1.0,2.5002984245058314e-05
25,2019-12-24,SELL,0.0008754409195645962,284.29623834681655,1.0,2.488596743595532e-05
26,2019-12-26,SELL,0.0008768070400950734,289.93445165960134,1.0,2.5419114926628047e-05
27,2019-12-27,SELL,0.0008705827742190309,289.8200267868882,1.0,2.522870942349354e-05
28,2019-12-30,SELL,0.0008728056759412794,291.5471401183319,1.0,2.544385548442167e-05
29,2019-12-31,SELL,0.0008702939389291231,293.6675114960481,1.0,2.555515001655521e-05
30,2020-01-02,SELL,0.0008689946235040935,300.3801619710258,1.0,2.6100264549531828e-05
31,2020-01-03,SELL,0.0008626306475960632,297.46955672507437,1.0,2.5658069828778164e-05
32,2020-01-06,SELL,0.0008677930793048461,299.8224956238672,1.0,2.601578709350136e-05
33,2020-01-07,SELL,0.0008636168852813597,298.42667741126274,1.0,2.577005475761491e-05
34,2020-01-08,SELL,0.0008664857037974372,303.2226079967568,1.0,2.6271178371914772e-05
35,2020-01-09,SELL,0.0008606353027982294,309.67418800402817,1.0,2.664898895726618e-05
36,2020-01-10,SELL,0.000856224527964855,310.3541278613652,1.0,2.6570624600561025e-05
37,2020-01-13,SELL,0.0008571393978673569,316.9982060299479,1.0,2.716844829930149e-05
38,2020-01-14,SELL,0.0008501600652923713,312.7116107081774,1.0,2.6582834054323572e-05
39,2020-01-15,SELL,0.0008569968577845088,311.36412357898797,1.0,2.6681139439460928e-05
40,2020-01-16,SELL,0.0008558491850205741,315.2677880090482,1.0,2.697946999605153e-05
41,2020-01-17,SELL,0.0008523663050770125,318.76497563496247,1.0,2.7167735673423766e-05
42,2020-01-21,SELL,0.0008501683848898267,316.60288255274304,1.0,2.6913884742673927e-05
43,2020-01-22,SELL,0.0008531319844831131,317.73102091871937,1.0,2.7103939246891886e-05
44,2020-01-23,SELL,0.0008509131805212178,319.257374365182,1.0,2.716331445114695e-05
45,2020-01-24,SELL,0.0008502200007445282,318.337844521662,1.0,2.7063013939218993e-05
46,2020-01-27,SELL,0.0008513909657494878,308.9863995092059,1.0,2.6304192488912597e-05
47,2020-01-28,SELL,0.0008602498772898315,317.72275919505955,1.0,2.7329363524599534e-05
48,2020-01-29,SELL,0.0008482814497821067,324.3701420531082,1.0,2.7512966140063128e-05
49,2020-01-30,SELL,0.0008461379688249338,323.8979845458486,1.0,2.7403497925235093e-05
50,2020-01-31,SELL,0.0008474159627862576,309.55604535566465,1.0,2.622965045609858e-05
51,2020-02-03,SELL,0.0008611201232167076,308.69723918105433,1.0,2.6579882475749963e-05
52,2020-02-04,SELL,0.0008570313161850862,318.88683605896637,1.0,2.7326867795375417e-05
53,2020-02-05,SELL,0.0008483105863383855,321.4719293926514,1.0,2.7268077283702337e-05
54,2020-02-06,SELL,0.000848996940082003,325.2458847612225,1.0,2.761051504214627e-05
55,2020-02-07,SELL,0.0008449991276702207,320.0654187064165,1.0,2.7042795680870116e-05
56,2020-02-10,SELL,0.000851627005152622,321.58074025832997,1.0,2.7383945879499368e-05
57,2020-02-11,SELL,0.0008476442244464977,319.65495902034206,1.0,2.709265871703751e-05
58,2020-02-12,SELL,0.0008510448758158873,327.2328031042896,1.0,2.784619540852282e-05
59,2020-02-13,SELL,0.0008422476615432828,324.90191958575423,1.0,2.736205199500036e-05
