,timestamp,side,quantity,price,commission,slippage
350,2021-04-12,BUY,0.0013809873529844197,131.2379869249224,1.0,1.8955015934457075e-06
351,2021-04-13,BUY,0.0013789062770843685,134.42026471486173,1.0,1.940167148331878e-06
352,2021-04-14,BUY,0.0013837098185440766,132.03333334770704,1.0,1.956180800425114e-06
353,2021-04-15,BUY,0.0013806080480520677,134.4908152806215,1.0,1.9643469564888863e-06
354,2021-04-16,BUY,0.0013840905525093206,134.1596414600807,1.0,2.0149793042541917e-06
355,2021-04-19,BUY,0.0013841022145957282,134.8352772075989,1.0,1.9221788556406314e-06
356,2021-04-20,BUY,22.452792156684644,133.11175331938932,1.494365265446063,0.03069374283115699
357,2021-04-21,SELL,3.4906089023513323,133.5055589290647,1.0,0.005616326769682259
358,2021-04-22,BUY,0.5428313830502836,131.94237473818524,1.0,0.0007788349944526187
359,2021-04-23,SELL,0.08477509897770119,134.31201333668326,1.0,0.0001283022575088166
360,2021-04-26,BUY,0.012124359255146544,134.71491069737954,1.0,1.9968233353674416e-05
361,2021-04-27,SELL,0.0030739935461774337,134.38064408664073,1.0,5.0840564717494026e-06
362,2021-04-28,SELL,0.0006851290397769105,133.58394950936358,1.0,8.816444676800125e-07
363,2021-04-29,SELL,0.0010605023555410042,133.4845909919553,1.0,1.1516105639101469e-06
364,2021-04-30,SELL,0.0010020904399734576,131.46071772224875,1.0,1.2569545353925595e-06
365,2021-05-03,SELL,0.001013559782022,132.5476371290219,1.0,1.5498687256327996e-06
366,2021-05-04,SELL,0.0010105136951850113,127.84283440830082,1.0,1.1014413149167492e-06
367,2021-05-05,SELL,0.0010165348569177723,128.09563613178028,1.0,1.4207246083031494e-06
368,2021-05-06,SELL,0.0010153362974847369,129.7456070243226,1.0,1.4903675296723654e-06
369,2021-05-07,SELL,0.0010135599036722454,130.20933895379358,1.0,1.485068896820124e-06
370,2021-05-10,SELL,0.0010132802781370742,126.85174799101681,1.0,1.3696335608385088e-06
371,2021-05-11,SELL,0.0010172942821782271,125.91570986616553,1.0,1.1404897240540222e-06
372,2021-05-12,SELL,0.0010178114637326985,122.76849550298546,1.0,1.1797972935128852e-06
373,2021-05-13,SELL,0.0010214747510186584,124.96979072016534,1.0,1.240679959103763e-06
374,2021-05-14,SELL,0.001018324913319546,127.44370009721983,1.0,1.4338720578827592e-06
375,2021-05-17,SELL,0.0010158436050797803,126.27833528444769,1.0,1.4887375940105464e-06
376,2021-05-18,SELL,0.0010175946797481572,124.85074515771419,1.0,1.5962887198771726e-06
377,2021-05-19,SELL,0.0010190323584673422,124.69025209123437,1.0,1.3203295992057324e-06
378,2021-05-20,SELL,0.0010190137421588474,127.30495479264381,1.0,1.4797158812458675e-06
379,2021-05-21,SELL,0.0010159061703856054,125.43431670947686,1.0,1.4310044937749727e-06
380,2021-05-24,SELL,0.001018586385251652,127.10508292728281,1.0,1.6299148625069155e-06
381,2021-05-25,SELL,0.0010162073340627131,126.90291725039556,1.0,1.5196863792748214e-06
382,2021-05-26,SELL,0.0010168001463277676,126.85208276807174,1.0,1.7147926647008568e-06
383,2021-05-27,SELL,16.361296890240652,125.28418107647305,1.0249058411214225,0.02107197167795368
384,2021-05-28,SELL,2.391630599396459,124.60981174173814,1.0,0.0035290889600492403
385,2021-06-01,SELL,0.34672404979409066,124.27818155060835,1.0,0.0005239393641069938
386,2021-06-02,SELL,0.0491336110258338,125.06204632481422,1.0,7.980840755360357e-05
387,2021-06-03,SELL,0.006005672000719997,123.54433884943441,1.0,8.498042302954888e-06
388,2021-06-04,BUY,0.0003012124832473262,125.8956306302197,1.0,4.3737931220548544e-07
389,2021-06-07,BUY,0.0012116070127046186,125.90587727138943,1.0,1.8096622066979748e-06
390,2021-06-08,BUY,0.0013454158125814075,126.74063004295675,1.0,1.9768324995988444e-06
391,2021-06-09,BUY,0.0013663933825185381,127.13374274112608,1.0,2.303344554842612e-06
392,2021-06-10,BUY,0.0013701240340076026,126.11916500781744,1.0,2.048034383681233e-06
393,2021-06-11,BUY,0.0013690549775109417,127.34606373302942,1.0,2.3830480511841134e-06
394,2021-06-14,BUY,0.0013708583581095724,130.4724906701623,1.0,1.8168986304091572e-06
395,2021-06-15,BUY,0.0013761295304686172,129.64823002091575,1.0,2.2523000912894574e-06
396,2021-06-16,BUY,0.0013756082589875263,130.15004244087424,1.0,1.8684336246534598e-06
397,2021-06-17,BUY,0.0013763351795184064,131.7889630431455,1.0,1.8443228407714589e-06
398,2021-06-18,BUY,0.001379078793505073,130.452004859264,1.0,1.7235165807095926e-06
399,2021-06-21,BUY,0.0013773485708643562,132.30344229225838,1.0,2.0416483984816383e-06
400,2021-06-22,BUY,0.0013800618933998976,133.98326854534668,1.0,2.138163325772099e-06
401,2021-06-23,BUY,0.001383187149667009,133.7017814868732,1.0,2.383214242613989e-06
402,2021-06-24,BUY,0.0013832214493483264,133.4189867983727,1.0,2.226337419028334e-06
403,2021-06-25,BUY,0.0013827701770363632,133.11790907004243,1.0,2.187834976132434e-06
404,2021-06-28,BUY,0.0013822139050123639,134.77738601193977,1.0,2.3637495557765155e-06
405,2021-06-29,BUY,21.901621935019847,136.33671179394673,1.4929975587873914,0.037163371784565684
406,2021-06-30,SELL,3.487414148599383,136.96843261591226,1.0,0.006005500077797521
407,2021-07-01,BUY,0.5564308433227225,137.27271727901828,1.0,0.0010543106548215728
408,2021-07-02,SELL,0.09033200131679386,139.9655232900733,1.0,0.00014229640495227972
409,2021-07-06,BUY,0.013591765785316845,142.01959980371436,1.0,1.8558501517919252e-05
410,2021-07-07,SELL,0.003420652837077043,144.5719410034668,1.0,4.828108724750213e-06
411,2021-07-08,SELL,0.0005900548208055412,143.24424030731353,1.0,8.225907427271351e-07
412,2021-07-09,SELL,0.0010686740717984478,145.11693375910158,1.0,1.5516589691729752e-06
413,2021-07-12,SELL,0.0009863056913399504,144.50074811446208,1.0,1.6316056309080166e-06
414,2021-07-13,SELL,0.0010009684079061998,145.64861793476408,1.0,1.4518902257660897e-06
415,2021-07-14,SELL,0.0009971538271038582,149.14781896127917,1.0,1.3194305628527031e-06
416,2021-07-15,SELL,0.0009937292565149747,148.47439580510897,1.0,1.4275408780073812e-06
417,2021-07-16,SELL,0.0009951066797180275,146.39365561612917,1.0,1.5085498324478663e-06
418,2021-07-19,SELL,0.0009972849901602743,142.4512027327068,1.0,1.2891702980480311e-06
419,2021-07-20,SELL,0.0010015024238416714,146.15074721876368,1.0,1.491154639069491e-06
420,2021-07-21,SELL,0.0009964759967280301,145.40596515943926,1.0,1.6731402958539717e-06
421,2021-07-22,SELL,0.0009981998934209813,146.80609496244654,1.0,1.6663252042924997e-06
422,2021-07-23,SELL,0.0009962757970445324,148.55635753483867,1.0,1.7509446595575685e-06
423,2021-07-26,SELL,0.0009945699922067064,148.98802626738126,1.0,1.7410454757857571e-06
424,2021-07-27,SELL,0.0009943646377195137,146.77524394119277,1.0,1.4255258904952615e-06
425,2021-07-28,SELL,0.0009969688655262487,144.98720652665997,1.0,1.3254379843623516e-06
426,2021-07-29,SELL,0.0009986035867122212,145.64910169884357,1.0,1.931548631664204e-06
427,2021-07-30,SELL,0.000997555333496436,145.86219191498543,1.0,1.7336561080164556e-06
